Date,Username,Tweet-text,Tweet Link,Retweets,Likes,TweetImageUrl,Image
2018/07/13_06:42,https://twitter.com/BarackObama,This week I’m traveling to Africa for the first time since I left office – a continent of wonderful diversity thriving culture and remarkable stories. As I prepare for this trip I wanted to share a list of books that I’d recommend for summer reading: https://www.facebook.com/barackobama/posts/10156007456406749 …,https://twitter.com/BarackObama/status/1017766186296193024,56406,409120,,
2018/06/12_08:09,https://twitter.com/BarackObama,Congratulations to the @Capitals! This @NHLBlackhawks fan knows what it’s like to lift that cup – and I’m happy for all the Caps fans who cheer so hard for their team and for a team that celebrates so hard with its fans.,https://twitter.com/BarackObama/status/1006554191676964864,12755,148299,,
2018/06/08_09:01,https://twitter.com/BarackObama,“Low plastic stool cheap but delicious noodles cold Hanoi beer.” This is how I’ll remember Tony. He taught us about food — but more importantly about its ability to bring us together. To make us a little less afraid of the unknown. We’ll miss him.pic.twitter.com/orEXIaEMZM,https://twitter.com/BarackObama/status/1005117568913412098,233350,1098227,https://pbs.twimg.com/media/DfLlGTqWsAAIoVi.jpg,
2018/06/01_08:33,https://twitter.com/BarackObama,This National Gun Violence Awareness Day show your commitment to keeping our kids safe from gun violence. Then for everyone we’ve lost take action to change our leadership and our laws until they reflect that commitment - no matter how long it takes.https://twitter.com/ofa/status/1002554110519009280 …,https://twitter.com/BarackObama/status/1002573982212788224,48147,215578,,
2018/05/28_09:02,https://twitter.com/BarackObama,We can never truly repay the debt we owe our fallen heroes. But we can remember them honor their sacrifice and affirm in our own lives those enduring ideals of justice equality and opportunity for which generations of Americans have given that last full measure of devotion.pic.twitter.com/pRxwmaMClL,https://twitter.com/BarackObama/status/1001131488103030784,112803,588155,https://pbs.twimg.com/media/DeS7x6NWsAAdnKG.jpg,
2018/05/23_13:40,https://twitter.com/BarackObama,This Center is for the leaders of tomorrow who are ready to step up and build the world as it should be. Michelle and I are grateful to Chicagoans and the Chicago City Council for making it happen.http://www.chicagotribune.com/news/obamacenter/ct-met-city-council-obama-pres-dential-center-20180523-story.html …,https://twitter.com/BarackObama/status/999389510550028289,19907,133326,,
2018/05/13_07:32,https://twitter.com/BarackObama,Happy Mother’s Day to every mom out there especially the remarkable moms in my life @MichelleObama and my mother-in-law Marian Robinson.pic.twitter.com/n65fyWg7O8,https://twitter.com/BarackObama/status/995673081531248642,57003,583492,https://pbs.twimg.com/media/DdFXYzAU8AA_WIh.jpg,
2018/05/08_12:40,https://twitter.com/BarackObama,There are few issues more important to the security of the US than the potential spread of nuclear weapons or the potential for even more destructive war in the Middle East. Today’s decision to put the JCPOA at risk is a serious mistake. My full statement: https://www.facebook.com/barackobama/posts/10155854913976749 …,https://twitter.com/BarackObama/status/993938824752451586,129117,440854,,
2018/04/23_12:13,https://twitter.com/BarackObama,These talented young people will create a better future not just in Africa but around the world. I can’t wait to spend some time with @ObamaFoundation Leaders and look forward to honoring the Mandela legacy in Johannesburg this summer.https://twitter.com/obamafoundation/status/988475935463759878 …,https://twitter.com/BarackObama/status/988496127996678145,29949,198789,,
2018/04/17_17:44,https://twitter.com/BarackObama,Our statement on the passing of Former First Lady Barbara Bush:pic.twitter.com/MhTVYCL9Nj,https://twitter.com/BarackObama/status/986405191711944704,49260,320292,https://pbs.twimg.com/media/DbBqSoCVwAAULO_.jpg,
2018/03/25_08:34,https://twitter.com/BarackObama,Incredible to have a Chicago team in the Final Four. I’ll take that over an intact bracket any day! Congratulations to everybody @LoyolaChicago - let’s keep it going!,https://twitter.com/BarackObama/status/977931743880761344,19676,223060,,
2018/03/24_10:07,https://twitter.com/BarackObama,Michelle and I are so inspired by all the young people who made today’s marches happen. Keep at it. You’re leading us forward. Nothing can stand in the way of millions of voices calling for change.,https://twitter.com/BarackObama/status/977592827348742146,314091,1554820,,
2018/03/19_14:48,https://twitter.com/BarackObama,Our most important task as a nation is to make sure all our young people can achieve their dreams. We’ve started this work with @MBK_Alliance but there’s so much more all of us have to do—government private sector academia & community leaders—to change the odds for our kids.https://twitter.com/upshotnyt/status/975774912764882946 …,https://twitter.com/BarackObama/status/975851480648421376,26490,136499,,
2018/03/19_08:10,https://twitter.com/BarackObama,In Singapore with young people who are advocating for education empowering young women and getting involved all over Southeast Asia with a profoundly optimistic commitment to building the world they want to see.https://twitter.com/ganeshmuren/status/975711729609920512 …,https://twitter.com/BarackObama/status/975751255296487424,25683,171554,,
2018/03/15_17:22,https://twitter.com/BarackObama,41: I like the competition. And the loyalty to the home team. - 44https://twitter.com/georgehwbush/status/974345353322483713 …,https://twitter.com/BarackObama/status/974440685175754752,28676,275938,,
2018/03/15_16:16,https://twitter.com/BarackObama,Congrats to @LoyolaChicago and Sister Jean for a last-second upset - I had faith in my pick!,https://twitter.com/BarackObama/status/974424008182689792,12656,129021,,
2018/03/14_13:12,https://twitter.com/BarackObama,Just because I have more time to watch games doesn’t mean my picks will be better but here are my brackets this year: https://go.obama.org/2018bracket pic.twitter.com/gnNXw0Ysxr,https://twitter.com/BarackObama/status/974015556675391488,37728,259354,https://pbs.twimg.com/media/DYRl-5MX4AAY5II.jpg;https://pbs.twimg.com/media/DYRl-5kX0AAqwn4.jpg,
2018/03/14_07:58,https://twitter.com/BarackObama,Have fun out there among the stars.pic.twitter.com/S285MTwGtp,https://twitter.com/BarackObama/status/973936533320413184,262038,1408203,https://pbs.twimg.com/media/DYQeHH1X4AEBFsq.jpg,
2018/03/12_11:12,https://twitter.com/BarackObama,Four years ago @MichelleObama and I had the privilege to host Lt. Cmdr. Dan Cnossen and his fellow Paralympians and Olympians at the White House. Today we’re so proud of him for winning gold and silver - while still representing the red white and blue.pic.twitter.com/evDCV7zehM,https://twitter.com/BarackObama/status/973260504411058176,19142,171934,,
2018/02/27_18:58,https://twitter.com/BarackObama,I got my start holding community meetings in Chicago so it was fun to be home for one tonight. Michelle and I want the world to come together on the South Side at a place built with local ideas values and hopes. That’s the @ObamaFoundation and Presidential Center.https://twitter.com/obamafoundation/status/968681134480674817 …,https://twitter.com/BarackObama/status/968681836078608385,36149,235159,,
2018/02/22_08:00,https://twitter.com/BarackObama,Young people have helped lead all our great movements. How inspiring to see it again in so many smart fearless students standing up for their right to be safe; marching and organizing to remake the world as it should be. We've been waiting for you. And we've got your backs.,https://twitter.com/BarackObama/status/966704319658647553,434168,1605718,,
2018/02/21_08:33,https://twitter.com/BarackObama,Billy Graham was a humble servant who prayed for so many - and who with wisdom and grace gave hope and guidance to generations of Americans.,https://twitter.com/BarackObama/status/966350067287363584,33584,251675,,
2018/02/15_09:12,https://twitter.com/BarackObama,We are grieving with Parkland. But we are not powerless. Caring for our kids is our first job. And until we can honestly say that we're doing enough to keep them safe from harm including long overdue common-sense gun safety laws that most Americans want then we have to change.,https://twitter.com/BarackObama/status/964185606803853314,363910,1287417,,
2018/02/14_08:25,https://twitter.com/BarackObama,Happy Valentine’s Day @MichelleObama. You make every day and every place better.pic.twitter.com/aWvyytR7Mm,https://twitter.com/BarackObama/status/963811333685817346,232868,1487065,https://pbs.twimg.com/media/DWAlTBCUMAACM_S.jpg,
2018/01/15_06:46,https://twitter.com/BarackObama,Dr. King was 26 when the Montgomery bus boycott began. He started small rallying others who believed their efforts mattered pressing on through challenges and doubts to change our world for the better. A permanent inspiration for the rest of us to keep pushing towards justice.,https://twitter.com/BarackObama/status/952914779458424832,359247,1423668,,
2017/12/29_08:11,https://twitter.com/BarackObama,All across America people chose to get involved get engaged and stand up. Each of us can make a difference and all of us ought to try. So go keep changing the world in 2018.,https://twitter.com/BarackObama/status/946775615893655552,111280,491998,,
2017/12/29_08:10,https://twitter.com/BarackObama,Ten-year-old Jahkil Jackson is on a mission to help homeless people in Chicago. He created kits full of socks toiletries and food for those in need. Just this week Jahkil reached his goal to give away 5000 “blessing bags.” That’s a story from 2017.http://www.chicagotribune.com/lifestyles/stevens/ct-life-stevens-wednesday-10-year-old-helps-homeless-0927-story.html …,https://twitter.com/BarackObama/status/946775467536928768,47481,301325,,
